,id_str,label,raw_text
1290,1244239503142858752,Refute,
1291,1239837686594183168,Unrelated,Aktuell erreichen uns zahlreiche Anfragen zur Nutzung von #CATIA V5 Lizenzen im Home-Office. Wir haben die wichtigsten Infos zu diesem Thema in einem PDF für Sie zusammengefasst: https://t.co/chqvpiAkGc #homeoffice #corona https://t.co/1To4gNoRoI
1292,1242545236410355712,Comment,
1293,1255773070339592192,Comment,
1294,1248521404821241856,Refute,
1295,1244867170368204800,Unrelated,"🌇 #RUNTHESKYLINEALONE 🌇
Gemeinsam für alle laufen wir alleine. 🏃💨
#wirbleibenzuhause #runalone #corona #frankfurtmarathon https://t.co/uz7kv6oVP3"
1296,1239820688925642752,Comment,"Auf Grund der besonderen Situation möchten wir Sie über unsere Schutzmaßnahmen informieren:Wir verzichten auf das Händeschütteln und schenken Ihnen stattdessen ein Lächeln.Wir haben geplante offene Besichtigungen, WEG-Versammlungen, etc. https://t.co/srXDBIjUSV"
1297,1254748494625157120,Refute,@Aastha9305 💓🤝💋👌
1298,1244192254127939584,Comment,"@ARD_Presseclub @wdr5 @DasErste @phoenix_de @tagesschau Unsere Bundesregierung hat sich in Sachen #Coronavirus höchst dilettantisch verhalten u tut dies immer noch. Wenn man jetzt auch noch lesen muss, dass Reisende aus aller Welt immer noch am Frankfurter Flughafen ankommen u diesen ohne Quarantäne verlassen können, dann platzt einem"
1299,1244299996800876544,Unrelated,Und gleich im #lockdowntalk auf @instagram live um 19:00 Uhr https://t.co/Qod5vd3bl5
1300,1241781916925341696,Refute,RT @jvn: I love me some Taylor Swift &amp; when history shows a full context. 🏳️‍🌈💗🏳️‍🌈
1301,1238898970530848768,Support,"Haben uns mit @TschenPe &amp; @spdhh darauf verständigt, den Start der Koalitionsverhandlungen um zwei Wochen zu verschieben. Der @Senat_Hamburg arbeitet mit allen Kräften daran, dass sich das #CoronaVirus nicht so schnell ausbreitet. #Gesundheit geht vor! #FlattenTheCurve https://t.co/OqdbfMJOas"
1302,1253602246593515520,Refute,Gesundheitliche Risiken und Nebenwirkungen der Corona-Maßnahmen für Kinder https://t.co/1XIxztJIWC https://t.co/z67vn1n0Q3
1303,1247032335310172160,Support,
1304,1239517915319275520,Comment,
1305,1240859497079472128,Unrelated,@sagalpdf Maybeee🥺😭😭
1306,1248866033156456448,Comment,"Lockdown Luckdown. Liebe, Leichen und Corona #titelschutz https://t.co/xcX6NheTg9"
1307,1237528544852361216,Support,"End up wearing it, instead of eating it 😅 https://t.co/Thr5ZkgO08"
1308,1240559692952276992,Comment,
1309,1239805184903168000,Unrelated,"Ich finde, es sollte verboten werden eine bestimmte Menge an Klopapier zu kaufen, Eingrenzung hilft allen welches zu bekommen 🤷‍♂️#corona"
1310,1244854715990630400,Unrelated,
1311,1240181268148637696,Refute,
1312,1243622134074822656,Refute,"#StayHome #StayHome #coronavirus #COVID19 
🤔
und die Obdachlosn ? https://t.co/XEsmjAII5M"
1313,1255439399841660928,Support,"Die Corona-Maßnahmen zeigen, wie flexibel unsere #Gesellschaft, #Politik und #Wirtschaft sein kann, wenn es darauf ankommt! 
Die Umsetzung von sozialer und ökologischer #Nachhaltigkeit ist wichtiger denn je.🌎🌿🍃

Mehr dazu: https://t.co/C2A75osvnY"
1314,1253674673293930496,Unrelated,
1315,1239891868390957056,Comment,"RT @kenklippenstein: I obtained Customs and Border Protection’s pandemic response plan, which describes the extraordinary powers immigratio…"
1316,1240909770388836352,Support,"#StayAtHome Die eigenen vier Wände gelten derzeit als „sicherer Ort“. Wirklich für alle?
Hat es wirklich #COVID19 gebraucht, damit es für den #Frauennotruf mehr Geld gibt?
Wie sieht es aus mit zusätzlichen Plätzen in Frauenhäusern?

https://t.co/1DFVPB6WQ0 https://t.co/3tw28witfE"
1317,1245041329245163520,Support,
1318,1242078636456452096,Refute,
1319,1241768829291843584,Unrelated,"@tagesschau 👍🏻 Hoffentlich begreifen das nun wirklich alle!

#Kontaktverbot 

#COVIDー19 #StayHome #BleibtZuhause #CoronaVirusUpdates #Corona #COVID19 #FlattenTheCurve #WirBleibenZuhause #Zuhause #WirPackenDasZusammen"
1320,1240951840147152896,Unrelated,"Corona ist...
... wenn seit gestern jeden Tag um 11:30 Uhr das Date mit der ""Sendung mit der Maus"" beginnt. Unterstützt auch die #StayAtHomeChallenge! #coronatagebuch https://t.co/vLP3iyV9UR"
1321,1248254474914840576,Comment,
1322,1239963787597209600,Comment,
1323,1238448159665389568,Refute,Einreiseverbot nach CZ. Hat eigentlich mal jemand an die tschechischen Prostituierten gedacht? 😢 #coronavirus #Covid_19 #COVID
1324,1242823180164743168,Unrelated,
1325,1241851165685489664,Support,
1326,1240601260832821248,Comment,"Exklusiv: Bundesregierung will bei Schuldenbremse Ausnahmeregelung für Notsituationen ziehen. 

Geplanter Notfallfonds soll bis zu 2,5 Mio Kleinstunternehmer erreichen, Betriebsmittelhilfen in Höhe von mehreren 1000 € im Gespräch - https://t.co/kMUHS60QG4 #COVID19de #coronavirus"
1327,1239843472053604352,Comment,"@JuttaKaufmann1 @WerteUnion Ja genau, die Chinesen sind zuerst an die afrikanische Mittelmeerküste und nicht mit dem Flugzeug einfach nach Europa.
Ich hatte im Dezember noch 2 treffen mit Chinesen. Da war bei uns Corona noch gar kein Thema, geschweige Einreisebeschränkungen."
1328,1240215331454554112,Refute,"Die Maßnahmenempfehlungen werden - zumindest hier in Berlin - überhaupt nicht ernst genommen. Das schöne Wetter trägt seinen Anteil dazu bei.
#Ausgangssperren lassen sich wohl nicht mehr vermeiden. Diese sollten dann auch 'hart' durchgesetzt werden. https://t.co/ZBiGt0YLnl"
1329,1246725081683951616,Comment,"Ausgangssperren für U20 und Ü65, seit Tagen schlechtes Wetter und ein schneller Anstieg der Covid-19-Zahlen im Land - vielerorts in #İstanbul sieht es nun so aus ⬇️ ein Großteil der Menschen, der noch unterwegs ist, trägt Masken. Seit gestern ist das zb in Supermärkten Pflicht. https://t.co/y6azZcQifb"
1330,1239239150894747648,Comment,
1331,1239234897207873536,Support,
1332,1245948891478077440,Comment,@MontaeLaid6ack Happy Gday nigga
1333,1240969354088534016,Support,"Wir müssen zusammenhalten und das geht wenn wir Abstand voneinander halten! ❤️ #wirbleibenzuhause #bundesministeriumfürgesundheit #stayhome #corona #lasstunsvernünftigsein @ Berlin, Germany https://t.co/adzFAL1NPB"
1334,1240046297970814976,Comment,
1335,1244610741262602240,Unrelated,"Mein liebstes Twitter. Zur Zeit bist du leider nicht relevant für mich, das produktive Leben spielt sich bei WhatsApp, Facebook und Instagram ab. Deswegen muss ich dich depriorisieren (OZG-Vokabel, ich lieb‘s). See you soon. 

#FlattenTheCurve #coronavirus https://t.co/5d2r51VlRi"
1336,1247529649799753728,Unrelated,
1337,1241440103177826304,Support,Unfassbar!!! #stayathome https://t.co/eOUJvFqpea
1338,1240640212759388160,Support,"Unter dem Claim ""Gemeinsam gegen Corona"" startet die Bertelsmann Content Alliance viele Maßnahmen, die im Kampf gegen das tödliche Virus behilflich sein sollen. @Bertelsmann_DE #Coronakrise  https://t.co/m3NGt6Egpz"
1339,1243175879833833472,Unrelated,FACTCARD – Die Nachfrage nach Fieberthermometern und Erkältungsmitteln ist wegen der Corona-Pandemie gestiegen. Aber auch Hanteln und Telefon-Headsets sind wegen geschlossener Sportstudios und Arbeit im Homeoffice gefragter denn je. https://t.co/JnEjHOmqHa
1340,1242753577992491008,Comment,Die Regelung gilt bis zum 23. Juni https://t.co/kAFfVuQdYN
1341,1247471650318188544,Refute,
1342,1249049543678836736,Unrelated,"@K_Sufferland Ich hab regelmäßig Spargel gegessen. Ich mag Spargel. Für mich ist es kein essentielles Lebensmittel. Und die Erntehelfer-Situation war vor Corona schon schlimm, aber das jetzt ist wirklich abartig..."
1343,1233732832591257600,Comment,
1344,1241102882763616256,Support,
1345,1240530296539414528,Support,#wirBleibenZuhause - jetzt Zusammenhalt und Solidarität in #RLP zeigen und alles für eine langsamere Verbreitung tun! #FlattenTheCurve #coronavirusdeutschland #coronavirus #COVID19 https://t.co/6Kew7Tr3sx
1346,1244425709688426496,Comment,"RT @Desiiah: Le pauvre, ça se voit l’alcool était trop loin dans son crâne pour continuer de tenter avec elle alors que ses regards étaient…"
1347,1241093557492080640,Comment,
1348,1240673201723670528,Support,"Sie machen Partys, Grill‘n im Stadtpark, 
doch der Abstand der bleibt gleich?
Brudi, ich muss los, denn ich soll‘ Zuhause bleiben!
Hört jetzt auf Frau Merkel und das Bundesgesundheitsamt,
denn nur das hilft der Gemeinschaft und unserem schönen Land. 🎶#socialdistance"
1349,1242456973272121344,Comment,"#Lokalverbot wegen #Coronavirus - so ist das eben !
24.03.20 # CORONAVIRUS schließt die KNEIPEN # https://t.co/109eNizbWo via @PachT"
1350,1239921015599357952,Comment,
1351,1240784787515699200,Comment,
1352,1242147537513037824,Comment,
1353,1241477458421059584,Comment,
1354,1244697940351946752,Support,"Haltet Abstand – und trotzdem zusammen. Wir unterstützen die Initiative ‚Deutschland gegen Corona‘, weil ihre Botschaft aktuell so wichtig ist. Nur wenn wir räumliche Distanz in der Öffentlichkeit wahren, retten wir Leben – jeder für sich, &amp; wir alle gemeinsam #o2 #allefueralle https://t.co/rwLpqcWFG1"
1355,1243780968009347072,Refute,
1356,1239988430546894848,Comment,
1357,1240756078037606400,Comment,"Die saarländische Landesregierung will eine Ausgangssperre nicht ausschließen #Ausgangssperre #Saarland #corona #coronavirus #COVID19
https://t.co/fHOLB2RCxc"
1358,1240438104546213888,Unrelated,
1359,1249648816174903296,Refute,
1360,1235261715887071232,Refute,
1361,1240979766804721664,Refute,"Coronavirus: Drakonische Maßnahmen in Belarus nicht angemessen

https://t.co/BlW2es4gdo

#Weißrussland #Covid_19 @AustriainBY @KasBelarus @BelarusEmbDe @BelarusMFA @Belarus_OSCE https://t.co/4drKAbh2lQ"
1362,1255833488533663744,Comment,Welche #Förderprogramme gibt es? Welche Regelungen gilt es zu beachten? An wen kann ich mich wenden? Eine kompakte Übersicht in Form eines #Merkblatts für Unternehmen in Baden Württemberg stellt das @WM_BW zur Verfügung. https://t.co/ng9B89csYB #corona #COVID19 https://t.co/LjcgG5FzsB
1363,1240383647531905024,Comment,@AlexanderKekule Ich wünschte mir mal von Politikern und anderen Medizinern so klare Aussagen wie grad im @heutejournal.Danke. #COVID2019de #CoronaVirusChallenge #coronavirus #Corona #Ausgangssperren
1364,1238763652758540288,Refute,"Nicht tragisch, wenn sich #Merkel (natürlich) nicht zur Grenzschließung durchringen kann. Das erledigen alle Nachbarn, denen mehr an ihrer Bevölkerung liegt. #COVIDー19 #Corona https://t.co/qsGI1lQf1Z"
1365,1254045429253263360,Refute,
1366,1232670736575279104,Comment,
1367,1247485632693272576,Refute,
1368,1243614173747130368,Unrelated,"Laura Geissler hilft in 4020 #Linz, 4030 #Linz, 4040 #Linz, 4050 #Traun, 4052 #Ansfelden, 4053 #Haid, 4060 #Leonding bei der #nachbarschaftschallenge. Wer macht mit? https://t.co/Vf3lzj2JKX #covid19 #coronavirus #covid2019at #StayAtHome #TeamNächstenliebe"
1369,1238804775287828480,Comment,
1370,1241638711525347328,Refute,
1371,1239314822619111424,Unrelated,
1372,1243629177359806464,Unrelated,
1373,1242930833637474304,Comment,
1374,1241819427118755840,Comment,
1375,1248122564339281920,Refute,Verletzt das Gottesdienst-Verbot in der #Corona-Krise die #Religionsfreiheit? Diese Frage muss heute der Bayerische Verwaltungsgerichtshof klären. https://t.co/yV7W98jaik
1376,1243325449666781184,Comment,
1377,1228593257862586368,Support,
1378,1255398703688491008,Comment,
1379,1239607538045329408,Comment,
1380,1240747654713348096,Unrelated,
1381,1235575000939327488,Comment,Experten-Update gegen Massenpanik: Im regelmäßigen @ndr #Podcast erklärt Virologe Prof. Christian Drosten @c_drosten @ChariteBerlin #Coronavirus Aspekte https://t.co/uLuK7B3Dm3 #Coronavid19 #CoronaVirusDE
1382,1223201845709025280,Support,
1383,1233117839541854208,Comment,
1384,1239194114723401728,Support,
1385,1243995647633772544,Unrelated,"RT @Mahmoudpir1366: سلام خدامین
توییت حسابش از دسم رفته."
1386,1243843871076798464,Unrelated,"Ihr werdet vermutlich festgestellt haben, dass ich hier deutlich weniger aktiv bin als sonst. Wenn ich hier wenig schreibe ist dies in der Regel ein gutes Zeichen. Corona hat nämlich ungeahnte Dinge in mir ausgelöst. (1/4)"
1387,1242401613651873792,Comment,"@NiemieckaPolity @AscotBlack @C_Althaus @epsilon3141 @kinderpsych @pandemic_de @jo_nur_jo @Velofisch /1 
Ui, ein Spielzeug ^^. Ich habe keine Ahnung, ob ich dieses richtig verstehe und richtig eintrage. Anyway. Ich habe den 10.3. als Tag 0 mit ~1750 Fällen eingetragen. Vor 4 Tagen Lockdown mit 35% Reduktionsziel. https://t.co/4H341o6Thf"
1388,1240344212341764096,Comment,
1389,1239101315994746880,Comment,"Nicht das CoronaVirus, sondern die #coronapocolypse-Zombies und ihr Irrsinn werden langsam beängstigend // #COVIDー19 #Ausgangssperre"
1390,1244519370635841536,Support,
1391,1242065977514360832,Unrelated,"Unsere Umfrage nach einer Woche #HomeOffice zeigt, wo die Herausforderungen der Mitarbeitenden liegen: effiziente Abstimmung in Telefonkonferenzen, Einsamkeit, Selbstdisziplin ... #Ausgangsbeschraenkung #corona #allefueralle #Führung https://t.co/jZ3bDfxwkh"
1392,1254640142985412608,Comment,
1393,1242418232025403392,Comment,
1394,1237462513886941184,Support,"Maßnahmen gegen Coronavirus: Je früher, desto besser https://t.co/G2QGUMbcYT

lieber jetzt drastische Maßnahmen, als zu spät ! leider gibt es idioten - auch journalisten- die das anzweifeln. man sollte politisches hickhack hintanstellen und an Österreich denken!"
1395,1237791677731033088,Comment,Hab grad ne frau gesehen die ihr handy zum telefonieren ins kopftuch gesteckt hat &amp; war doch etwas amazed
1396,1241461230340050944,Comment,
1397,1238422113486360576,Comment,"BREAKING: Nach @derspiegel-Informationen gibt es einen zweiten bestätigten #Corona-Fall in der FDP-Fraktion. Der gesamte Fraktionsvorstand muss wohl in Quarantäne, weil der Betroffene am Montag an der Sitzung des Fraktionsvorstands teilnahm."
1398,1242363808024272896,Support,"Erinnere dich an die Zukunft.

#ktpraxis #COVID19 #StayAtHome #lockdown #GoodMorning https://t.co/kLnjhEpN06"
1399,1241005682297626624,Refute,Vorerst keine Ausgangssperre. Der #Bundesrat verschärft wegen Ausbreitung des Coronavirus allerdings die Kontaktregeln. Ansammlungen über 5 Personen sind verboten. #coronavirus
1400,1241338767379759104,Comment,
1401,1244962064671674368,Unrelated,"Während Corona-Krise und Lockdown stellen wir allen Nutzern den Versandhausberater als EPaper kostenlos zur Verfügung. Die Wochenausgaben, die Onlineversionen komprimiert zusammenfassen, sind auf https://t.co/UWzCpcjlWX  ohne Registrierung abrufbar. https://t.co/Y2JhlFys8x"
1402,1239191360160378880,Unrelated,"#mischetunmitnichtstun - Motto ab jetzt. Heute noch #socialdistancing und spazieren, morgen wieder an der #Corona Front im Dienst für @Tagesschau @Tagesthemen #flattenthecurve https://t.co/mOAKaiFui3"
1403,1243139679530205184,Unrelated,
1404,1240903608058683392,Support,
1405,1244995183688777728,Unrelated,
1406,1247123426214625280,Comment,"Ergänzend zu unserer PM und den Maßnahmen der bayerischen Staatsregierung: In #Menschenskind, dem Videoblog der @Diakonie #Bayern, nimmt Diakoniepräsident Michael #Bammessel nochmals Stellung zur Geschwindigkeit in Zeiten von #Corona. @epd_bayern https://t.co/DBhy6V9xI4"
1407,1239616543018889216,Support,"Ein großes Danke an die Eltern, PädagogInnen und das gesamte Schul- und Kindergartenpersonal, die heute großartiges geleistet haben um die Maßnahmen gegen die Verbreitung von Covid-19 umzusetzen #wienheute"
1408,1255361444855656448,Comment,"FAZ - Frankfurter Allgemeine Zeitung: Kritik an #Corona-Maßnahmen.

Guter Artikel! 

https://t.co/eo0Hguvt3M"
1409,1240264451116449792,Refute,Maßnahmen wegen #Corona Beispiellose Inhumanität in den griechischen Lagern für Geflüchtete. https://t.co/U1iSTxugwp
1410,1242317993071333376,Comment,
1411,1244957081511264256,Unrelated,
1412,1238778463642767360,Refute,"#Covid19 Pandemie aus Sicht einer Pflegeperson: 
- Polizei mit ausreichend Abstand zu Menschen trägt Mundschutz
- Kassiererin im Supermarkt hustet ohne Mundschutz -  bekommt auch keine Handschuhe
- Arzt mit ausreichend Abstand zum Erkrankten bekommt Mundschutz"
1413,1244709401107234816,Comment,"„Er ist nicht echt. Lasst ihn in Ruhe!“
😂😂😂
Hut ab vor allen Eltern im Heimunterricht! 🎩 
#COVID19 #Covid_19 #StayAtHome #Unterrichtsmaterial https://t.co/oC5HU40c49"
1414,1240762507192684544,Support,@Der_Journalist Die jungen Leuten feiern corona-Party wo mir echt nicht mehr dazu ein fällt🤦‍♀️ die anderen nehemen es wie Urlaub 🤦‍♀️ es bringt alles nicht so schlimmes auch ist wir brauchen eine Ausgangssperre sonst endet das hier wie in Italien 😰
1415,1238571557313818624,Comment,
1416,1247893846047875072,Comment,
1417,1249597086569562112,Comment,"Corona: Deutsche halten sich zu Ostern meist an Regeln
via @sz https://t.co/M4WNj4wh6r
Es wird jetzt höchste Zeit für einen Masterplan."
1418,1242731152412114944,Support,In Großstädten weltweit nimmt der Autoverkehr wegen dem Ausbruch des #Coronavirus drastisch ab. In Berlin ist schon kein typischer Berufsverkehr mehr sichtbar. In anderen Städten ist es noch drastischer. #SARS_COV_2 #StayHome https://t.co/7HHCPnHiy2 https://t.co/lHKyqsFASG
1419,1246408603382222848,Support,"Schon die Corona-Folgen und -Maßnahmen sind für viele schlimm. Das ist NICHTS gegen einen Krieg, in den uns die USA und die CDU inkl. @akk treiben wollen. Im Krieg sind auch noch Häuser und Krankenhäuser zerbombt. Denkt mal drüber  nach."
1420,1247836486998818816,Support,"Sorgt mit Euren Sendungen dafür, daß sich alle an die Beschränkungen halten! Euer Exit bla bla ist tödlich!
#coronavirus
#Corona
https://t.co/hxHBl7dbmR"
1421,1251969545310519296,Comment,
1422,1241316288456204288,Unrelated,
1423,1241003421404205056,Comment,
1424,1241734124836134912,Comment,
1425,1242098198249865216,Comment,
1426,1248576869005430784,Unrelated,
1427,1237345904753025024,Support,"Darum geht es JETZT bei #Corona: 

Eindämmung der Ausbreitungsrate so sehr wie irgend möglich, damit das Gesundheitssystem nicht zusammenbricht. Wie man es leider bereits in Norditalien beobachten muss.

Jetzt. Nicht erst beim Lockdown nächste Woche. https://t.co/RN9rzMeUX1"
1428,1246048228560326656,Comment,
1429,1239421606751023104,Unrelated,
1430,1240765213235970048,Unrelated,
1431,1251777137750749184,Refute,
1432,1222896516911644672,Comment,
1433,1240898893333790720,Comment,WhatsApp trifft wegen Coronavirus Maßnahmen – das erwartet euch https://t.co/cDVgVXSvt2
1434,1239765257377083392,Comment,【Popular No.1 Topics in Austria!】 #Tom_Hanks #Rita_Wilson #Coronavirus So geht es Tom Hanks in der Corona-Quarantäne
1435,1237398281036185600,Comment,"#Aktuell: Eine Liste der Schulschließungen in Bayern aufgrund des #Coronavirus COVID-19, wie sie von den Schulen gemeldet wurden, finden Sie hier: https://t.co/AKa610ysWB. Eine Aktualisierung der Liste findet jede Viertelstunde statt."
1436,1242799886606704640,Unrelated,"""Auswirkungen von Covid-19 auf Auftragsverarbeitungsverträge – Schriftform und Verbot von Home-Office?"" #DSGVO
https://t.co/LPaQluwCNB"
1437,1238222512951001088,Comment,
1438,1242413855717888000,Unrelated,
1439,1233078477785632768,Comment,
1440,1228166850623594496,Unrelated,
1441,1240155817325756416,Comment,"Guten Morgen ☀️
Schön mit einer Portion Hardcore in den Tag starten.
Mal schauen was Corona uns heute noch so bringt?!
Dauert bestimmt nicht mehr lange bis ne Ausgangssperre kommt. :/"
1442,1240959143030202368,Comment,"Die besten Daydrinking-Getränke in Zeiten von Versammlungs- und Ausgangsperren:

Corona Libre
Rum-Koller
Drin Tonic
Whiskey Sodaheim
Zombie
Wodka-Quarantenergy

#ausgehtrunken"
1443,1242084416064716800,Unrelated,"CEN's member @DIN_Norm - Deutsches Institut für Normung e. V. - offers the German translation of the European #standards here: https://t.co/bZcQQ1Ez7b 

#rescEU #COVID19 #FlattenTheCurve #Coronavid19 #TrustStandards"
1444,1236711330138271744,Comment,"@BILD Komisch, an der Grippe starben z.B. 2017/18 mehr als 25.000 Deutsche. Trotzdem sagen viele, das sie sich nicht impfen lassen. 800 Corona Infizierte, 1 ! (EIN) Deutscher tot. Warum so ein Theater, Quarantäne bei Grippe gibt es auch nicht."
1445,1242830096454438912,Comment,
1446,1248578727128313856,Comment,
1447,1239955934400720896,Support,
1448,1254661327647277056,Support,Für die #Gesundheit in #Corona-Zeiten ist Social Media Distancing genauso wichtig wie Social Distancing. In diesem Sinne wünsche ich euch einen guten #Wochenstart!
1449,1246910220598730752,Unrelated,
1450,1239482632725028864,Comment,
1451,1235479174279770112,Comment,
1452,1239862513484906496,Comment,#Sportwetten #Fußball #Nachrichten  #news #transfermarkt Corona-Diagnose im Kader | Hertha-Profis müssen in Quarantäne – Verlust bei Derby-Ausfall im Millionenbereich Bei Hertha BSC ist ein erster Fall des Coronavirus bei einem Spieler des Profikaders https://t.co/iwwnvnVcm5
1453,1245051593797578752,Comment,
1454,1244881450849243136,Refute,"@C_chris84 @E_I_M_I @pilotthedune @Susann32897523 @georgrestle Nein.  Die Notstandsregelungen in Ungarn setzen die Verfassung nicht außer Kraft, sonder finden ihre Grenzen in dieser.  Zudem sind die Regelungen auf die Bekämpfung der Corona-Krise beschränkt und müssen verhältnismäßig sein."
1455,1233080480020467712,Comment,Coronavirus: AIDA Cruises und TUI Cruises verschärfen Vorsichtsmaßnahmen https://t.co/pjcsYI2EKy https://t.co/ADGQ2YXdIq
1456,1238403394110476288,Comment,"Trotz der #Corona-Epidemie sagt der #Bundestag seine Sitzungen NICHT ab.

Macht ohnehin keinen Unterschied, denn von den 709 Abgeordneten sind meist sowieso nie mehr als 200 anwesend. Die können locker Abstand halten.

https://t.co/qpiFPVK68l"
1457,1252690413795885056,Comment,
1458,1241420102345674752,Support,
1459,1238385984590544896,Comment,
1460,1243517930782023680,Support,"#covid BayVerfGH: Ausgangsbeschränkungen bleiben weiterhin in Kraft! Gericht wägt überragende Bedeutung von Leben und Gesundheit ggü Bewegungseinschränkungen des Einzelnen überzeugend ab. Unsere Maßnahmen sind absolut notwendig, um Schlimmeres für die Bevölkerung zu verhindern."
1461,1240962639880126464,Comment,#Corona #Pandemie: Warum die Ausgangssperre immer näher rückt ?! https://t.co/aMjR1uGLHO #Schutz #Vorsorge #Eindämmung #SocialDistancing #Zukunft #Lifestyle #bm #Gesundheit #Covid19 #CoronaVirus
1462,1243828934762004480,Support,
1463,1252973327267880960,Comment,"BOB und #Anonymous gesundbleiben Abstand halten!  Händewaschen! 
#stayhome #stayathome #corona https://t.co/3pNVfyaEFM https://t.co/KxlAShq5Xb"
1464,1238587365012246528,Support,
1465,1238895594279665664,Comment,
1466,1243855100071890944,Unrelated,"⚡Der Maschinenbau im Einsatz gegen die Corona-Krise: VDMA-Mitgliedsfirmen handeln.  @inform_software 

#MaschinenbauVsCorona #ZusammengegenCorona #Maschinenbau #Coronahilfe #FlattenTheCurve #Corona #COVID2019 #CoronaVirusDE #COVIDー19 https://t.co/xl7e3reR5B"
1467,1239343871194279936,Support,
1468,1239258577279299584,Unrelated,
1469,1243093175243325440,Comment,
1470,1254855537730048000,Support,"Die Warnungen der Kanzlerin verhallen ungehört, die Rufe nach weiteren Lockerungen der Corona-Regeln werden immer lauter. Der schnelle Kurs in Richtung Normalität birgt ein großes Risiko. https://t.co/W8vaAcxzqs"
1471,1237393959648804864,Unrelated,
1472,1235706346282115072,Refute,
1473,1242084817849778176,Comment,
1474,1234968387366899712,Comment,
1475,1239482898694225920,Unrelated,
1476,1255434947113955328,Comment,@L0RD_0F_K4RM4 Genau. Wahrscheinlich haben die Angestochenen den 2 mtr. Abstand nicht eingehalten (Corona) und da wussten sich die Messermänner nicht anders zu helfen 🤷‍♀️
1477,1243514035649359872,Unrelated,"Schickt uns einfach eure Postanschrift per Mail an presse@tourismus.ulm.de und wir sorgen für ein Schmunzeln beim Post holen. 🥰✉️ #stayhome #dreamnowvisitlater #ulm #neuulm #corona
Hinweise zum Datenschutz hier: https://t.co/gjCuNZbA68 https://t.co/Raaxth00zJ"
1478,1243489702658752512,Comment,
1479,1241359433508192256,Support,
1480,1238464949703368704,Support,
1481,1249040649334161408,Comment,"Nicht auszudenken, was mit #Berlin passieren würde, wenn diese Dichte der Regelüberwachung in die Zeit NACH der #Coronakrise hinübergerettet (und ggf. auf Delikte wie gewerbsmäßigen Drogenhandel und andere OK-Delikte ausgeweitet) werden könnte.  https://t.co/lxwM4f8ty5"
1482,1239503786760167424,Support,
1483,1240308959896129536,Unrelated,
1484,1241820148450934784,Unrelated,"Das beste an der #Quarantaene? Dass man so viel Knoblauch ins essen ballern kann, wie man will. 

#coronavirus #COVIDー19 #StayAtHome"
1485,1241600377075662848,Comment,@Jao_pnk Falsidadeee
1486,1240948628019085312,Unrelated,"Wegen #Coronavirus-Quarantäne Aufstand von Migranten im  Flüchtlingslager in Suhl. Hissen ISIS-Flaggen und drohen, die Einrichtung nieder zu brennen. https://t.co/wvxiVJ5nRB"
1487,1246449620034760704,Comment,
1488,1240353535293886464,Unrelated,"Das Virus, die Kürzungen und die Privatisierung: Spaniens Gesundheitssystem ist marode. Schuld sind die Sparmaßnahmen nach der Finanzkrise. https://t.co/dYUpZjiVtu"
1489,1243058217757954048,Support,
1490,1239137475467108352,Comment,
1491,1247506162297307136,Comment,Wegen Corona-Shutdown: Gemüsebauern finden nicht genug Erntehelfer https://t.co/4YkQ4sPtia
1492,1238944844237725696,Support,
1493,1241797639626203136,Unrelated,
1494,1241697679819898880,Unrelated,
1495,1244594838101725184,Comment,
1496,1244206613931659264,Comment,
1497,1238443888706232320,Comment,
1498,1248236447540248576,Unrelated,
1499,1236797737699590144,Refute,
1500,1243580271372505088,Unrelated,"How is @TheRealDeal1964 dealing with #COVID19  isolation? With wine. In her private wine cellar/bunker/lair.
Pass the Gewürztraminer, Larell Marie!

#MLEStayHomeStayHungry
#MLESommelierService https://t.co/GM94z3S9vk"
1501,1238564201028861952,Unrelated,WOW 😊 @MicrosoftDE wir arbeiten in meinem Team seid 3 Monaten mit @MicrosoftTeams und ich bin total begeistert 👏👏👏 tolle Initiative um #Homeoffice in Zeiten von #CoronaVirusDE #Covid_19 #Corona #COVID #COVIDー19 #Coronakrise zu unterstützen. #teamsiemens @Siemens_Austria https://t.co/LTTEa17nwC
1502,1241378542820130816,Comment,"Handyortung, Zwangsrekrutierung und weitere Maßnahmen: #Spahn nutzt die #Coronakrise aus, um sich selber weitreichende Kompetenzen zu sichern. Das ist unnötig, gefährlich und maßlos. #covid_19DE 

https://t.co/bDu7ZGa6bi"
1503,1237633686083960832,Unrelated,"Linke Landesregierungen versagen regelmäßig im Umgang mit Krisen. #Corona #COVID19de 

https://t.co/yT23aU061C"
1504,1239601010970157056,Comment,
1505,1242903990960115712,Unrelated,Vierstündiger Webinar-Marathon mit insgesamt rund 50 StudentInnen. #werbeakademie #fernunterricht #COVID19 #homeoffice https://t.co/w17DZl6Gv8
1506,1243086142444113920,Unrelated,
1507,1236056206738894848,Comment,"Wenn wir ein par Milliarden Einsetzen zum Schutz #covid19 
zahlt sich das aus,
Sonst wird CH unter Quarantäne gestellt, 
wie 80 Mio Einwohner in Wuhan.
#srfarena 
Sonntags-Virologen und Berner Vollidioten
https://t.co/NUhHy8U1m1 https://t.co/DkPdQgqBLI"
1508,1238450337285050368,Unrelated,VIRUS/ROUNDUP/EU-Kommission: Aussetzen der Fiskalregeln bei Corona-Krise https://t.co/LTtSTAyls9 #Wirtschaft #Finanzen
